2.4759, 0.224641, -0.00220394
2.86127, 0.273326, 0.00343513
4.28729, 0.924868, 0.00245762
4.77874, 2.30697, 0.00264454
4.28164, 2.26841, 0.00307083
0.402174, 1.95329, 0.000427246
2.80154, 3.39433, -0.00106049
2.40096, 3.34084, -0.000727654
2.41646, 3.50886, -0.000665665
2.72415, 3.60969, -0.000893593
2.84728, 4.84096, -0.000447273
